run_id;NAC_DTM_ID;morphology;deterior;center_lon;center_lat;ray_maxdia;mean_diam;δ_D;mean_depth;δ_d_1;ratio_dD;δ_dD;circu;mean_slope;mean_TRI;swirl;hiesinger
1292;REINER2;Bowl-shaped;C;3658037,781;225117,8583;24,7;49;4;1,700000048;0,3;0,034;0,006;0,91;5,04;0,079999998;on-swirl;3.3 Ga
1295;REINER4;Bowl-shaped;C;3646587,332;226032,294;39,1;78;3;3,400000095;0,3;0,043;0,004;0,91;6,72;0,389999986;on-swirl;3.3 Ga
1314;REINER5;Bowl-shaped;C;3635813,542;238299,7049;76,1;152;10;4,699999809;0,6;0,031;0,005;0,94;4,72;0,039999999;on-swirl;3.3 Ga
1358;REINER5;Bowl-shaped;C;3641591,149;236437,719;138,3;276;9;9,100000381;0,7;0,033;0,003;0,94;5,5;0,200000003;on-swirl;3.3 Ga
1362;REINER5;Bowl-shaped;C;3639399,247;238153,9179;107,1;214;10;8;0,6;0,037;0,003;0,92;6,1;0,370000005;on-swirl;3.3 Ga
1363;REINER2;Bowl-shaped;C;3656037,572;224806,7428;65,6;131;5;6,199999809;0,4;0,047;0,004;0,91;7,34;0,140000001;on-swirl;3.3 Ga
1364;REINER4;Bowl-shaped;C;3648201,729;226352,1302;77,3;154;5;7;0,3;0,045;0,002;0,93;7,34;0,230000004;on-swirl;3.3 Ga
1366;REINER2;Bowl-shaped;C;3656822,731;223344,8402;38,5;76;3;2,5;0,3;0,033;0,004;0,92;5;0,310000002;on-swirl;3.3 Ga
1368;REINER2;Bowl-shaped;C;3656025,101;223894,5177;107,9;215;12;8,300000191;0,5;0,039;0,003;0,91;5,55;0,239999995;on-swirl;3.3 Ga
1368;REINER5;Bowl-shaped;C;3639520,303;237819,5769;100,2;200;10;7,599999905;0,6;0,038;0,004;0,94;6,07;0,200000003;on-swirl;3.3 Ga
1369;REINER2;Bowl-shaped;C;3656944,329;224186,4125;40,8;81;4;3,200000048;0,2;0,04;0,003;0,92;6,17;0,029999999;on-swirl;3.3 Ga
1370;REINER2;Bowl-shaped;C;3655886,808;223201,6382;43,6;87;5;2,400000095;0,2;0,027;0,003;0,91;3,85;0,280000001;on-swirl;3.3 Ga
1371;REINER2;Bowl-shaped;C;3656254,032;223099,4723;42,2;84;5;3,400000095;0,3;0,041;0,004;0,91;6,16;0,310000002;on-swirl;3.3 Ga
1374;REINER7;Bowl-shaped;C;3630892,045;235147,9112;226,4;452;26;21,60000038;0,6;0,048;0,003;0,91;8,36;0,379999995;on-swirl;3.3 Ga
1390;REINER2;Bowl-shaped;C;3656780,61;224404,8074;27,3;54;4;2,099999905;0,2;0,039;0,005;0,9;6,18;0,349999994;on-swirl;3.3 Ga
1393;REINER2;Bowl-shaped;C;3655754,209;224115,5045;28,4;56;3;2;0,2;0,035;0,005;0,9;4,72;0,100000001;on-swirl;3.3 Ga
1401;REINER4;Bowl-shaped;C;3648913,076;225072,6016;28,6;57;4;1,700000048;0,3;0,031;0,005;0,9;4,72;0,07;on-swirl;3.3 Ga
1411;REINER4;Bowl-shaped;C;3648216,805;225066,9117;30,4;60;3;2;0,3;0,033;0,005;0,93;4,89;0,310000002;on-swirl;3.3 Ga
1414;REINER7;Bowl-shaped;C;3633757,724;235273,6748;146,5;293;15;9,300000191;0,6;0,032;0,003;0,91;4,96;0,460000008;on-swirl;3.3 Ga
1415;REINER5;Bowl-shaped;C;3641208,55;239439,537;98,4;196;11;9,100000381;0,8;0,046;0,005;0,94;6,84;0,170000002;on-swirl;3.3 Ga
1416;REINER3;Bowl-shaped;C;3652937,35;226385,224;55,5;110;8;5,699999809;0,3;0,052;0,005;0,92;7,67;0,150000006;on-swirl;3.3 Ga
1421;REINER4;Bowl-shaped;C;3648085,893;224845,4247;32,1;64;4;2,5;0,2;0,039;0,004;0,94;6,17;0,129999995;on-swirl;3.3 Ga
1423;REINER5;Bowl-shaped;C;3642727,932;238779,2553;72;144;10;5,699999809;0,6;0,04;0,005;0,92;6,07;0,109999999;on-swirl;3.3 Ga
1425;REINER5;Bowl-shaped;C;3642774,836;238153,913;64,5;129;8;3,700000048;0,6;0,029;0,005;0,93;4,49;0,239999995;on-swirl;3.3 Ga
1427;REINER3;Bowl-shaped;C;3653068,627;226462,5313;47,6;95;6;3,599999905;0,3;0,038;0,004;0,91;5,8;0,319999993;on-swirl;3.3 Ga
1434;REINER3;Bowl-shaped;C;3653984,659;227006,8195;29,2;58;3;2,099999905;0,2;0,036;0,004;0,91;6,08;0,289999992;on-swirl;3.3 Ga
1436;REINER7;Bowl-shaped;C;3631359,105;235957,4382;84,1;168;11;4,300000191;0,6;0,026;0,004;0,93;3,87;0,280000001;on-swirl;3.3 Ga
1442;REINER5;Bowl-shaped;C;3640213,648;239846,2065;67,2;134;12;4,800000191;0,6;0,036;0,006;0,9;5,43;0,319999993;on-swirl;3.3 Ga
1443;REINER3;Bowl-shaped;C;3652759,366;226058,7086;37,2;74;4;3,099999905;0,3;0,041;0,005;0,94;5,78;0,059999999;on-swirl;3.3 Ga
1445;REINER7;Bowl-shaped;C;3634313,414;237919,0756;75,3;150;9;4,699999809;0,6;0,031;0,004;0,9;4,89;0,289999992;on-swirl;3.3 Ga
1447;REINER7;Bowl-shaped;C;3632839,422;237470,2473;84,9;169;8;6,599999905;0,7;0,039;0,004;0,9;6,96;0,340000004;on-swirl;3.3 Ga
1448;REINER5;Bowl-shaped;C;3641269,248;239129,3321;71,4;142;9;4,599999905;0,7;0,032;0,005;0,91;4,46;0,170000002;on-swirl;3.3 Ga
1491;REINER2;Bowl-shaped;C;3658325,574;224823,4085;152,5;304;8;11,60000038;0,3;0,038;0,002;0,93;6,04;0,189999998;on-swirl;3.3 Ga
1494;REINER7;Bowl-shaped;C;3632912,188;238950,3211;190,8;381;13;14,60000038;1,1;0,038;0,003;0,94;5,89;0,079999998;on-swirl;3.3 Ga
1496;REINER2;Bowl-shaped;C;3658207,874;223468,0341;105,7;211;9;9,300000191;0,3;0,044;0,002;0,9;7,05;0,310000002;on-swirl;3.3 Ga
1503;REINER2;Bowl-shaped;C;3657455,751;223102,3598;64,4;128;10;6,5;0,5;0,051;0,006;0,9;7,42;0,270000011;on-swirl;3.3 Ga
1515;REINER2;Bowl-shaped;C;3657986,885;224835,1365;40,5;81;5;2,299999952;0,2;0,028;0,003;0,9;4,19;0,379999995;on-swirl;3.3 Ga
1518;REINER2;Bowl-shaped;C;3657518,31;224053,5572;43,6;87;6;2,5;0,2;0,029;0,003;0,9;4,68;0,280000001;on-swirl;3.3 Ga
1536;REINER5;Bowl-shaped;C;3643836,314;237865,4511;63,7;127;11;4,199999809;0,6;0,033;0,005;0,91;5,69;0,239999995;on-swirl;3.3 Ga
1539;REINER5;Bowl-shaped;C;3643798,271;239968,1984;66,6;133;12;4,199999809;0,6;0,031;0,006;0,91;4,77;0,219999999;on-swirl;3.3 Ga
1540;REINER3;Bowl-shaped;C;3654854,505;226057,9396;61,7;123;4;4,599999905;0,4;0,038;0,003;0,91;5,24;0,109999999;on-swirl;3.3 Ga
1544;REINER3;Bowl-shaped;C;3654816,51;225597,6642;50,5;100;4;3,799999952;0,3;0,037;0,003;0,95;5,38;0,079999998;on-swirl;3.3 Ga
1547;REINER3;Bowl-shaped;C;3654540,91;225521,2012;88,9;177;7;6,900000095;0,7;0,039;0,004;0,9;5,89;0,100000001;on-swirl;3.3 Ga
1553;REINER5;Bowl-shaped;C;3643259,234;240322,562;59;117;11;3,400000095;0,7;0,029;0,006;0,9;4,22;0,330000013;on-swirl;3.3 Ga
1558;REINER7;Bowl-shaped;C;3623420,215;232691,2909;172,5;345;15;15,39999962;0,7;0,045;0,003;0,92;6,93;0,230000004;on-swirl;3.3 Ga
1575;REINER5;Bowl-shaped;C;3635207,468;235157,0961;95,8;191;11;7,5;0,6;0,039;0,004;0,9;6,75;0,360000014;on-swirl;3.3 Ga
1581;REINER4;Bowl-shaped;C;3647014,495;224516,8212;62,4;124;6;4,699999809;0,3;0,038;0,003;0,92;5,84;0,150000006;on-swirl;3.3 Ga
1585;REINER3;Bowl-shaped;C;3650889,094;224835,744;39,9;79;5;3,299999952;0,2;0,042;0,004;0,91;5,99;0,319999993;on-swirl;3.3 Ga
1586;REINER5;Bowl-shaped;C;3634843,758;231783,7543;78,6;157;8;6,5;0,6;0,041;0,005;0,94;6,38;0,460000008;on-swirl;3.3 Ga
1593;REINER5;Bowl-shaped;C;3636356,908;234582,7812;72,5;145;9;6,599999905;0,6;0,046;0,005;0,9;7,51;0,5;on-swirl;3.3 Ga
1623;REINER7;Bowl-shaped;C;3629371,025;231690,3763;106,7;213;12;8,600000381;0,6;0,04;0,003;0,91;6,92;0,469999999;on-swirl;3.3 Ga
1698;REINER7;Bowl-shaped;C;3628780,381;232695,5275;57,2;114;9;5;0,6;0,044;0,006;0,91;6,07;0,119999997;on-swirl;3.3 Ga
1706;REINER5;Bowl-shaped;C;3640788,68;234912,0895;101,5;203;9;10,5;0,7;0,052;0,004;0,9;8,03;0,389999986;on-swirl;3.3 Ga
1707;REINER3;Bowl-shaped;C;3653061,327;224385,6159;58,6;117;8;6,099999905;0,2;0,052;0,004;0,92;7,42;0,379999995;on-swirl;3.3 Ga
1707;REINER5;Bowl-shaped;C;3642862,254;233167,9815;97,4;194;9;8,899999619;0,8;0,046;0,005;0,92;6,97;0,079999998;on-swirl;3.3 Ga
1710;REINER5;Bowl-shaped;C;3640653,054;231966,7902;99,7;199;10;8,800000191;0,7;0,044;0,004;0,92;7,18;0,419999987;on-swirl;3.3 Ga
1712;REINER4;Bowl-shaped;C;3648044,114;223008,1537;44,4;88;4;4;0,3;0,045;0,004;0,91;6,34;0,409999996;on-swirl;3.3 Ga
1721;REINER4;Bowl-shaped;C;3649140,127;223735,3486;47,2;94;5;3,400000095;0,2;0,036;0,003;0,92;5,27;0,170000002;on-swirl;3.3 Ga
1731;REINER5;Bowl-shaped;C;3642374,392;234721,355;66,2;132;7;4,099999905;0,6;0,031;0,005;0,9;4,81;0,469999999;on-swirl;3.3 Ga
1813;REINER7;Bowl-shaped;C;3634244,545;231024,5161;93,6;187;12;7,800000191;0,7;0,042;0,005;0,9;6,11;0,119999997;on-swirl;3.3 Ga
1839;REINER5;Bowl-shaped;C;3645031,356;232603,2513;199,4;398;16;18,29999924;0,8;0,046;0,003;0,93;6,49;0,239999995;on-swirl;3.3 Ga
1847;REINER2;Bowl-shaped;C;3658148,569;221672,1047;28,8;57;4;1,799999952;0,2;0,032;0,004;0,91;4,71;0,02;on-swirl;3.3 Ga
1848;REINER2;Bowl-shaped;C;3657470,685;221373,0103;52,1;104;5;4,800000191;0,4;0,046;0,004;0,91;6,63;0,330000013;on-swirl;3.3 Ga
1850;REINER4;Bowl-shaped;C;3649747,21;223145,1586;91,4;182;7;7,099999905;0,3;0,039;0,002;0,91;6,01;0,129999995;on-swirl;3.3 Ga
1852;REINER2;Bowl-shaped;C;3658514,698;222538,7439;60,9;121;7;4,099999905;0,3;0,033;0,003;0,92;5,32;0,090000004;on-swirl;3.3 Ga
1868;REINER4;Bowl-shaped;C;3650208,719;222930,1119;36,9;73;7;3;0,3;0,041;0,005;0,93;5,61;0,170000002;on-swirl;3.3 Ga
1871;REINER6;Bowl-shaped;C;3664019,332;238999,7145;47,4;94;6;1,899999976;0,6;0,02;0,006;0,9;3,1;0,379999995;on-swirl;3.3 Ga
1885;REINER5;Bowl-shaped;C;3637703,622;226057,2757;104,2;208;12;7,099999905;0,7;0,034;0,004;0,91;5,2;0,340000004;on-swirl;3.3 Ga
1898;REINER5;Bowl-shaped;C;3635689,23;228938,4402;109,9;219;13;8,100000381;0,6;0,037;0,004;0,9;5,23;0,079999998;on-swirl;3.3 Ga
1914;REINER7;Bowl-shaped;C;3624699,548;226431,5562;82,4;164;11;5,900000095;0,6;0,036;0,004;0,91;6,03;0,560000002;on-swirl;3.3 Ga
1915;REINER2;Bowl-shaped;C;3658997,408;222957,8428;27,5;55;4;2,700000048;0,2;0,049;0,005;0,92;6,93;0,180000007;on-swirl;3.3 Ga
1921;REINER5;Bowl-shaped;C;3637065,759;228817,4945;71,1;142;13;4,699999809;0,6;0,033;0,005;0,91;5,13;0,170000002;on-swirl;3.3 Ga
1933;REINER6;Bowl-shaped;C;3654375,08;232162,6268;152,6;305;15;11,30000019;1;0,037;0,004;0,9;5,81;0,310000002;on-swirl;3.3 Ga
1933;REINER4;Bowl-shaped;C;3646784,407;222551,8123;49,7;99;7;3,700000048;0,3;0,037;0,004;0,9;5,5;0,209999993;on-swirl;3.3 Ga
1941;REINER4;Bowl-shaped;C;3647079,986;221759,9578;46,1;92;6;3,900000095;0,2;0,042;0,004;0,92;6,55;0,289999992;on-swirl;3.3 Ga
1942;REINER2;Bowl-shaped;C;3657826,26;221375,6128;29,4;58;4;2,200000048;0,3;0,037;0,006;0,91;4,88;0,100000001;on-swirl;3.3 Ga
1945;REINER5;Bowl-shaped;C;3637680,482;228048,7695;57,7;115;12;2,799999952;0,6;0,024;0,006;0,9;3,58;0,409999996;on-swirl;3.3 Ga
1963;REINER7;Bowl-shaped;C;3624585,865;225459,5256;76,7;153;9;5,300000191;0,8;0,035;0,006;0,94;4,89;0,039999999;on-swirl;3.3 Ga
1970;REINER4;Bowl-shaped;C;3647461,419;222484,7007;60,6;121;6;4,400000095;0,4;0,036;0,004;0,94;5,28;0,119999997;on-swirl;3.3 Ga
1975;REINER4;Bowl-shaped;C;3646144,173;221070,1709;29,9;59;3;2,799999952;0,2;0,048;0,005;0,9;7,37;0,209999993;on-swirl;3.3 Ga
1985;REINER6;Bowl-shaped;C;3655345,499;232333,9005;64,8;129;9;5,199999809;0,6;0,04;0,005;0,92;6,3;0,050000001;on-swirl;3.3 Ga
2003;REINER2;Bowl-shaped;C;3659318,748;222121,1934;47,7;95;7;4,800000191;0,4;0,051;0,006;0,91;7,09;0;on-swirl;3.3 Ga
2011;REINER5;Bowl-shaped;C;3639106,604;226445,2344;181;361;17;13,5;0,8;0,037;0,003;0,9;6,26;0,140000001;on-swirl;3.3 Ga
2016;REINER2;Bowl-shaped;C;3656477,828;219551,4363;64,2;128;8;5,5;0,6;0,043;0,005;0,91;5,79;0,029999999;on-swirl;3.3 Ga
2031;REINER6;Bowl-shaped;C;3660096,034;234996,3862;246,6;493;36;24,10000038;0,8;0,049;0,004;0,92;8,09;0,430000007;on-swirl;3.3 Ga
2034;REINER5;Bowl-shaped;C;3638664,419;227622,917;104,1;208;11;9,600000381;0,7;0,046;0,004;0,93;7,28;0,140000001;on-swirl;3.3 Ga
2038;REINER7;Bowl-shaped;C;3627621,762;228679,3461;90,6;181;10;5,699999809;0,6;0,032;0,004;0,92;5,07;0,310000002;on-swirl;3.3 Ga
2042;REINER3;Bowl-shaped;C;3653147,069;222109,3942;24,8;49;3;2,299999952;0,2;0,046;0,006;0,9;6,44;0,209999993;on-swirl;3.3 Ga
2048;REINER5;Bowl-shaped;C;3638881,177;229694,0638;100,2;200;12;5,099999905;0,6;0,025;0,003;0,92;4,29;0,219999999;on-swirl;3.3 Ga
2050;REINER5;Bowl-shaped;C;3639110,167;226783,8451;127,1;254;11;8,600000381;0,6;0,034;0,003;0,94;5,12;0,100000001;on-swirl;3.3 Ga
2054;REINER5;Bowl-shaped;C;3639743,634;226145,2805;73,9;147;7;5,099999905;0,6;0,035;0,005;0,94;5,52;0,519999981;on-swirl;3.3 Ga
2060;REINER5;Bowl-shaped;C;3641006,392;227300,9438;68,6;137;13;4,599999905;0,6;0,033;0,006;0,94;5,28;0,209999993;on-swirl;3.3 Ga
2061;REINER7;Bowl-shaped;C;3625882,385;225290,1923;94,7;189;11;7,099999905;0,6;0,038;0,004;0,91;5,5;0,140000001;on-swirl;3.3 Ga
2061;REINER5;Bowl-shaped;C;3642127,566;227563,8919;67,9;135;7;4,599999905;0,7;0,034;0,006;0,91;5,08;0,270000011;on-swirl;3.3 Ga
2065;REINER5;Bowl-shaped;C;3641011,608;229779,6893;84,7;169;11;6,900000095;0,6;0,041;0,005;0,9;6,77;0,50999999;on-swirl;3.3 Ga
2082;REINER5;Bowl-shaped;C;3640253,577;228746,2443;60,5;121;10;4,699999809;0,6;0,039;0,006;0,91;5,36;0,119999997;on-swirl;3.3 Ga
2086;REINER7;Bowl-shaped;C;3629111,754;229197,486;63,1;126;8;4,300000191;0,6;0,034;0,005;0,93;5,19;0,119999997;on-swirl;3.3 Ga
2087;REINER4;Bowl-shaped;C;3647932,344;221781,9383;29,8;59;3;2,799999952;0,2;0,047;0,004;0,9;7,14;0,460000008;on-swirl;3.3 Ga
2090;REINER7;Bowl-shaped;C;3625856,361;225763,7724;62,7;125;8;3,200000048;0,6;0,026;0,005;0,92;4,23;0,270000011;on-swirl;3.3 Ga
2093;REINER5;Bowl-shaped;C;3639757,67;227829,3797;56,5;112;6;3,700000048;0,6;0,033;0,006;0,9;5,02;0,469999999;on-swirl;3.3 Ga
2096;REINER4;Bowl-shaped;C;3647686,21;221700,4125;48,2;96;5;4,699999809;0,3;0,049;0,004;0,9;7,03;0,25;on-swirl;3.3 Ga
2096;REINER5;Bowl-shaped;C;3639796,296;229530,1394;88,8;177;10;6,5;0,6;0,036;0,004;0,93;4,96;0,02;on-swirl;3.3 Ga
2114;REINER4;Bowl-shaped;C;3648871,198;221826,0957;30;60;3;2,299999952;0,3;0,039;0,005;0,91;6,14;0,400000006;on-swirl;3.3 Ga
2119;REINER4;Bowl-shaped;C;3647863,057;222157,9011;33,4;66;3;3,400000095;0,2;0,051;0,004;0,93;7,98;0,280000001;on-swirl;3.3 Ga
2144;REINER7;Bowl-shaped;C;3625759,171;227685,4789;55,4;110;7;4,5;0,7;0,04;0,006;0,9;6,08;0,079999998;on-swirl;3.3 Ga
2145;REINER6;Bowl-shaped;C;3661021,19;233082,2147;62,4;124;7;4;0,6;0,032;0,005;0,91;4,59;0,159999996;on-swirl;3.3 Ga
2147;REINER7;Bowl-shaped;C;3627515,368;227667,5356;60,1;120;9;3,099999905;0,6;0,026;0,005;0,9;3,6;0,300000012;on-swirl;3.3 Ga
2156;REINER2;Bowl-shaped;C;3658059,289;219818,1887;37;73;4;3;0,2;0,041;0,003;0,9;6,59;0,25999999;on-swirl;3.3 Ga
2168;REINER2;Bowl-shaped;C;3658039,428;219932,2024;34,1;68;4;2,799999952;0,5;0,04;0,008;0,9;5,4;0,180000007;on-swirl;3.3 Ga
2179;REINER6;Bowl-shaped;C;3656429,981;231691,6721;68,1;136;9;5,099999905;0,6;0,037;0,005;0,91;5,49;0,189999998;on-swirl;3.3 Ga
2182;REINER3;Bowl-shaped;C;3651423,016;220038,5311;85,2;170;8;8;0,4;0,047;0,003;0,92;7,03;0,310000002;on-swirl;3.3 Ga
2183;REINER2;Bowl-shaped;C;3658133,319;219656,8937;43,4;86;3;3,299999952;0,3;0,038;0,003;0,93;5,75;0,050000001;on-swirl;3.3 Ga
2185;REINER2;Bowl-shaped;C;3658713,651;220611,5217;37,8;75;5;2,599999905;0,3;0,035;0,004;0,91;5,24;0,340000004;on-swirl;3.3 Ga
2193;REINER3;Bowl-shaped;C;3651404,865;220248,7827;41,6;83;3;2,400000095;0,3;0,029;0,004;0,92;4,2;0,189999998;on-swirl;3.3 Ga
2210;REINER3;Bowl-shaped;C;3650599,48;219500,3881;37,4;74;4;1,899999976;0,3;0,026;0,004;0,91;4,04;0,100000001;on-swirl;3.3 Ga
2238;REINER6;Bowl-shaped;C;3663579,611;233954,4865;170,5;340;14;10,39999962;0,9;0,03;0,003;0,91;4,42;0,330000013;on-swirl;3.3 Ga
2241;REINER5;Bowl-shaped;C;3637703,475;223002,4872;82,8;165;12;7,099999905;0,6;0,043;0,005;0,92;7,24;0,289999992;on-swirl;3.3 Ga
2243;REINER4;Bowl-shaped;C;3649851,9;222570,2472;60,3;120;5;5;0,4;0,041;0,004;0,92;5,71;0,239999995;on-swirl;3.3 Ga
2255;REINER5;Bowl-shaped;C;3634650,6;223766,413;155,9;311;15;12,80000019;0,9;0,041;0,003;0,9;6,42;0,349999994;on-swirl;3.3 Ga
2260;REINER7;Bowl-shaped;C;3624048,14;224445,067;115,6;231;10;7,300000191;0,6;0,032;0,003;0,92;5,13;0,330000013;on-swirl;3.3 Ga
2268;REINER6;Bowl-shaped;C;3661945,442;232864,6025;73,2;146;10;4,5;0,6;0,031;0,005;0,92;4,76;0,330000013;on-swirl;3.3 Ga
2273;REINER5;Bowl-shaped;C;3637247,159;223630,1642;74,3;148;8;5,099999905;0,6;0,034;0,005;0,93;5,59;0,360000014;on-swirl;3.3 Ga
2278;REINER7;Bowl-shaped;C;3624475,03;222709,7376;47,9;95;9;4,900000095;0,6;0,051;0,008;0,9;7,78;0,340000004;on-swirl;3.3 Ga
2283;REINER7;Bowl-shaped;C;3623528,661;219907,1861;73;146;10;5,699999809;0,7;0,039;0,005;0,91;5,49;0,230000004;on-swirl;3.3 Ga
2291;REINER6;Bowl-shaped;C;3663249,472;234083,5911;51,5;102;9;2,5;0,6;0,025;0,006;0,9;3,56;0,280000001;on-swirl;3.3 Ga
2294;REINER5;Bowl-shaped;C;3637081,8;225715,8313;80,3;160;9;8,800000191;0,6;0,055;0,005;0,93;7,79;0,300000012;on-swirl;3.3 Ga
2298;REINER6;Bowl-shaped;C;3661238,81;233320,2118;55,7;111;7;4,400000095;0,6;0,039;0,006;0,91;5,91;0,200000003;on-swirl;3.3 Ga
2308;REINER2;Bowl-shaped;C;3655696,975;218465,6599;49,1;98;5;4,300000191;0,2;0,044;0,003;0,94;6,6;0,159999996;on-swirl;3.3 Ga
2314;REINER3;Bowl-shaped;C;3653077,703;220996,4388;66,1;132;12;5,199999809;0,4;0,039;0,005;0,93;5,95;0,170000002;on-swirl;3.3 Ga
2322;REINER7;Bowl-shaped;C;3627030,106;220117,6756;161,4;322;21;11,60000038;1,4;0,036;0,005;0,91;4,53;0,189999998;on-swirl;3.3 Ga
2324;REINER2;Bowl-shaped;C;3655476,356;217099,4812;64,2;128;7;5,900000095;0,3;0,046;0,003;0,9;6,82;0,159999996;on-swirl;3.3 Ga
2330;REINER5;Bowl-shaped;C;3637497,795;221713,4813;49,4;98;9;2,400000095;0,6;0,025;0,007;0,93;3,96;0,289999992;on-swirl;3.3 Ga
2331;REINER2;Bowl-shaped;C;3655325,53;217859,5842;45,3;90;4;3,700000048;0,5;0,041;0,006;0,94;5,59;0,07;on-swirl;3.3 Ga
2340;REINER7;Bowl-shaped;C;3628508,179;224304,7595;110,5;220;15;10,89999962;0,6;0,049;0,004;0,9;7,91;0,25;on-swirl;3.3 Ga
2340;REINER2;Bowl-shaped;C;3655607,407;218906,092;26,6;53;4;2,400000095;0,3;0,045;0,006;0,91;6,34;0,180000007;on-swirl;3.3 Ga
2369;REINER5;Bowl-shaped;C;3636732,655;225753,0295;82,3;164;7;7,900000095;0,8;0,048;0,005;0,95;7,3;0,109999999;on-swirl;3.3 Ga
2370;REINER7;Bowl-shaped;C;3628995,352;221775,903;111,7;223;11;11,69999981;0,7;0,052;0,004;0,91;7,79;0,25;on-swirl;3.3 Ga
2384;REINER7;Bowl-shaped;C;3627279,86;223308,4377;67,1;134;10;5,099999905;0,6;0,038;0,005;0,91;6,16;0,25;on-swirl;3.3 Ga
2413;REINER5;Bowl-shaped;C;3640355,516;222967,099;138,5;277;18;14,80000019;0,7;0,053;0,004;0,9;8,3;0,289999992;on-swirl;3.3 Ga
2419;REINER5;Bowl-shaped;C;3642170,125;225692,2599;118,2;236;12;10,60000038;0,6;0,045;0,004;0,9;7,4;0,340000004;on-swirl;3.3 Ga
2419;REINER3;Bowl-shaped;C;3654814,853;220253,3354;47,3;94;6;4,300000191;0,4;0,045;0,005;0,91;6,83;0,140000001;on-swirl;3.3 Ga
2420;REINER7;Bowl-shaped;C;3630128,882;221761,1177;57;114;9;4,400000095;0,6;0,039;0,006;0,91;5,73;0,409999996;on-swirl;3.3 Ga
2424;REINER3;Bowl-shaped;C;3654778,923;220120,6148;30,5;60;4;2,900000095;0,3;0,047;0,006;0,9;7,19;0,07;on-swirl;3.3 Ga
2432;REINER3;Bowl-shaped;C;3655000,142;220440,135;30,6;61;3;2;0,3;0,033;0,004;0,93;5,13;0,230000004;on-swirl;3.3 Ga
2437;REINER5;Bowl-shaped;C;3641083,187;221840,8388;93,4;186;11;7;0,7;0,038;0,005;0,9;5,64;0,109999999;on-swirl;3.3 Ga
2440;REINER2;Bowl-shaped;C;3657130,686;218260,3364;81,6;163;7;7,5;0,4;0,046;0,003;0,94;6,4;0,219999999;on-swirl;3.3 Ga
2453;REINER5;Bowl-shaped;C;3639906,155;223027,966;58,1;116;10;5,099999905;0,6;0,044;0,006;0,9;6,06;0,340000004;on-swirl;3.3 Ga
2459;REINER5;Bowl-shaped;C;3638896,419;223269,5839;79,6;159;10;4,300000191;0,6;0,027;0,004;0,95;4,52;0,239999995;on-swirl;3.3 Ga
2462;REINER3;Bowl-shaped;C;3650815,123;219154,3813;84,1;168;7;7,5;0,4;0,044;0,003;0,93;6,89;0,159999996;on-swirl;3.3 Ga
2463;REINER3;Bowl-shaped;C;3651906,75;217644,3833;73;146;6;7,900000095;0,4;0,054;0,004;0,92;7,35;0,189999998;on-swirl;3.3 Ga
2474;REINER5;Bowl-shaped;C;3639272,308;222029,9078;73,2;146;8;7,5;0,7;0,051;0,006;0,94;8,03;0,239999995;on-swirl;3.3 Ga
2480;REINER3;Bowl-shaped;C;3651677,735;218869,4261;36,3;72;4;2,599999905;0,3;0,036;0,005;0,93;4,94;0,170000002;on-swirl;3.3 Ga
2486;REINER3;Bowl-shaped;C;3650837,033;217765,1267;46,8;93;5;3,099999905;0,2;0,033;0,003;0,92;5,42;0,189999998;on-swirl;3.3 Ga
2490;REINER5;Bowl-shaped;C;3638422,478;225106,0552;74;147;15;4,400000095;0,6;0,03;0,005;0,92;4,91;0,449999988;on-swirl;3.3 Ga
2498;REINER7;Bowl-shaped;C;3631587,656;222703,7869;100,6;201;14;10;0,6;0,05;0,005;0,91;8,29;0,270000011;on-swirl;3.3 Ga
2504;REINER4;Bowl-shaped;C;3648356,457;218682,623;36;72;3;3,700000048;0,3;0,051;0,004;0,94;7,47;0,150000006;on-swirl;3.3 Ga
2506;REINER6;Bowl-shaped;C;3659413,952;227503,5584;86,5;173;9;5,300000191;0,6;0,031;0,004;0,9;4,99;0,189999998;on-swirl;3.3 Ga
2512;REINER6;Bowl-shaped;C;3658811,286;230166,5053;110,7;221;10;8,199999809;0,6;0,037;0,003;0,92;6,21;0,25999999;on-swirl;3.3 Ga
2514;REINER3;Bowl-shaped;C;3652003,603;218168,9334;38,8;77;4;3,5;0,3;0,045;0,005;0,94;6,09;0,02;on-swirl;3.3 Ga
2517;REINER3;Bowl-shaped;C;3650453,816;219226,1154;40,7;81;5;3,700000048;0,3;0,046;0,005;0,9;6,73;0,270000011;on-swirl;3.3 Ga
2519;REINER6;Bowl-shaped;C;3658267,881;228407,7754;115;230;8;7,599999905;0,6;0,033;0,003;0,97;4,74;0,100000001;on-swirl;3.3 Ga
2525;REINER5;Bowl-shaped;C;3638142,207;223940,8884;65,4;130;9;4,800000191;0,7;0,036;0,006;0,9;5,74;0,079999998;on-swirl;3.3 Ga
2528;REINER5;Bowl-shaped;C;3638649,28;223093,5153;69,2;138;10;5,800000191;0,6;0,042;0,005;0,93;6,2;0,109999999;on-swirl;3.3 Ga
2537;REINER6;Bowl-shaped;C;3658773,949;231252,8934;154,3;308;13;9,800000191;0,6;0,032;0,002;0,9;5,08;0,319999993;on-swirl;3.3 Ga
2545;REINER5;Bowl-shaped;C;3640393,035;225732,977;43,5;86;6;3,099999905;0,6;0,036;0,007;0,91;5,42;0,639999986;on-swirl;3.3 Ga
